track_id,album_id,album_title,album_url,artist_id,artist_name,artist_url,artist_website,license_image_file,license_image_file_large,license_parent_id,license_title,license_url,tags,track_bit_rate,track_comments,track_composer,track_copyright_c,track_copyright_p,track_date_created,track_date_recorded,track_disc_number,track_duration,track_explicit,track_explicit_notes,track_favorites,track_file,track_genres,track_image_file,track_information,track_instrumental,track_interest,track_language_code,track_listens,track_lyricist,track_number,track_publisher,track_title,track_url
181,106,I,http://freemusicarchive.org/music/Black_Pus/I/,83,Black Pus,http://freemusicarchive.org/music/Black_Pus/,http://laserbeast.com/,http://i.creativecommons.org/l/by-nc-nd/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 3.0 United States,http://creativecommons.org/licenses/by-nc-nd/3.0/us/,[],128000,0,,,,11/26/2008 01:51:13 AM,1/01/2005,1,1:51,,,0,music/WFMU/Black_Pus/I/Black_Pus_-_02_-_Dildoughnuts.mp3,"[{'genre_id': '32', 'genre_title': 'Noise', 'genre_url': 'http://freemusicarchive.org/genre/Noise/'}]",https://freemusicarchive.org/file/images/albums/Black_Pus_-_I_-_2009113011948953.jpg,,0,255,en,193,,2,,Dildoughnuts,http://freemusicarchive.org/music/Black_Pus/I/Dildoughnuts
182,112,30th Anniversary Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/,84,Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/,http://sirhcswerdna.wix.com/chris-andrews#!blah-blah-blah/cbff,http://i.creativecommons.org/l/by-nc-nd/2.0/uk/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,http://creativecommons.org/licenses/by-nc-nd/2.0/uk/,[],256000,0,,,,11/26/2008 01:53:53 AM,1/01/1981,1,4:35,,,0,music/WFMU/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Blah_Blah_Blah_-_Blahpunk.mp3,"[{'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",https://freemusicarchive.org/file/images/albums/Blah_Blah_Blah_-_30th_Anniversary_Blah_Blah_Blah_-_2009113011950686.jpg,,0,405,en,388,,0,Cherry Red Music (UK),Blahpunk,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Blahpunk
183,67,Two Gong/Wire Pieces,http://freemusicarchive.org/music/Andy_Hayleck/Two_GongWire_Pieces/,58,Andy Hayleck,http://freemusicarchive.org/music/Andy_Hayleck/,http://www.ehserecords.com/ehse006.html,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],282817,0,,,,11/26/2008 01:44:45 AM,1/01/2006,1,19:42,Radio-Safe,,0,music/WFMU/Andy_Hayleck/Two_GongWire_Pieces/Andy_Hayleck_-_01_-__listening_to_the_sunshine_burn_the_grass.mp3,"[{'genre_id': '1', 'genre_title': 'Avant-Garde', 'genre_url': 'http://freemusicarchive.org/genre/Avant-Garde/'}]",https://freemusicarchive.org/file/images/albums/Andy_Hayleck_-_Two_GongWire_Pieces_-_2009113011822661.jpg,,0,1071,en,407,,1,,... listening to the sunshine burn the grass,http://freemusicarchive.org/music/Andy_Hayleck/Two_GongWire_Pieces/_listening_to_the_sunshine_burn_the_grass
184,112,30th Anniversary Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/,84,Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/,http://sirhcswerdna.wix.com/chris-andrews#!blah-blah-blah/cbff,http://i.creativecommons.org/l/by-nc-nd/2.0/uk/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,http://creativecommons.org/licenses/by-nc-nd/2.0/uk/,[],256000,0,,,,11/26/2008 01:53:49 AM,11/26/2008,2,2:54,,,0,music/WFMU/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Blah_Blah_Blah_-_39th_floor_Club.mp3,"[{'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",https://freemusicarchive.org/file/images/albums/Blah_Blah_Blah_-_30th_Anniversary_Blah_Blah_Blah_-_2009113011950686.jpg,,0,139,en,76,,0,,39th floor Club,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/39th_floor_Club
185,116,Summer Set,http://freemusicarchive.org/music/Blanketship/Summer_Set/,86,Blanketship,http://freemusicarchive.org/music/Blanketship/,,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],256000,0,,,,11/26/2008 01:56:22 AM,1/01/2005,1,5:57,,,2,music/WFMU/Blanketship/Summer_Set/Blanketship_-_05_-_Clapartroach.mp3,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",https://freemusicarchive.org/file/images/albums/Blanketship_-_Summer_Set_-_2009113011952105.jpg,,0,1630,en,289,,5,,Clapartroach,http://freemusicarchive.org/music/Blanketship/Summer_Set/Clapartroach
186,112,30th Anniversary Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/,84,Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/,http://sirhcswerdna.wix.com/chris-andrews#!blah-blah-blah/cbff,http://i.creativecommons.org/l/by-nc-nd/2.0/uk/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,http://creativecommons.org/licenses/by-nc-nd/2.0/uk/,[],256000,0,,,,11/26/2008 01:54:13 AM,1/01/1981,1,0:55,,,0,music/WFMU/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Blah_Blah_Blah_-_Crash.mp3,"[{'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",https://freemusicarchive.org/file/images/albums/Blah_Blah_Blah_-_30th_Anniversary_Blah_Blah_Blah_-_2009113011950686.jpg,,0,240,en,165,,0,Cherry Red Music (UK),Crash,http://freemusicarchive.org/music/Blah_Blah_Blah/30th_Anniversary_Blah_Blah_Blah/Crash
187,110,Gold Collection,http://freemusicarchive.org/music/Blah_Blah_Blah/Gold_Collection/,84,Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/,http://sirhcswerdna.wix.com/chris-andrews#!blah-blah-blah/cbff,http://i.creativecommons.org/l/by-nc-nd/2.0/uk/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,http://creativecommons.org/licenses/by-nc-nd/2.0/uk/,[],256000,0,,,,11/26/2008 01:52:40 AM,1/01/1981,1,2:39,,,0,music/WFMU/Blah_Blah_Blah/Gold_Collection/Blah_Blah_Blah_-_02_-_Disney_on_Ice.mp3,"[{'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",https://freemusicarchive.org/file/images/albums/Blah_Blah_Blah_-_Gold_Collection_-_2009113011950045.jpg,,0,2873,en,2605,,2,,Disney on Ice,http://freemusicarchive.org/music/Blah_Blah_Blah/Gold_Collection/Disney_on_Ice
188,124,The Definitive Host,http://freemusicarchive.org/music/Brian_Joseph_Davis/The_Definitive_Host/,91,Brian Joseph Davis,http://freemusicarchive.org/music/Brian_Joseph_Davis/,brianjosephdavis.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,Brian Joseph Davis,,,11/26/2008 02:00:03 AM,11/26/2008,1,1:57,,,0,music/Blocks_Recording_Club/Brian_Joseph_Davis/The_Definitive_Host/Brian_Joseph_Davis_-_18_-_Yesterduh_Joe_Meek.mp3,"[{'genre_id': '1', 'genre_title': 'Avant-Garde', 'genre_url': 'http://freemusicarchive.org/genre/Avant-Garde/'}]",https://freemusicarchive.org/file/images/albums/Brian_Joseph_Davis_-_The_Definitive_Host_-_2009113012032959.jpg,,0,625,en,122,,18,,Yesterduh (Joe Meek),http://freemusicarchive.org/music/Brian_Joseph_Davis/The_Definitive_Host/Yesterduh_Joe_Meek
189,71,Thee Haunted Cobblestone Sunset Concert Series #7,http://freemusicarchive.org/music/Area_C/Thee_Haunted_Cobblestone_Sunset_Concert_Series_7/,546,Area C,http://freemusicarchive.org/music/Area_C/,http://www.areacmusic.com,http://i.creativecommons.org/l/by-nc-nd/3.0/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,[],192000,0,,,,11/26/2008 01:45:21 AM,8/20/2004,1,3:32,,,1,music/WFMU/Area_C/Thee_Haunted_Cobblestone_Sunset_Concert_Series_7/Area_C_-_02_-_Track_02.mp3,"[{'genre_id': '30', 'genre_title': 'Field Recordings', 'genre_url': 'http://freemusicarchive.org/genre/Field_Recordings/'}]",https://freemusicarchive.org/file/images/albums/Area_C_-_Thee_Haunted_Cobblestone_Sunset_Concert_Series_7_-_2009113011851057.jpg,,0,209,en,190,,2,,Track 02,http://freemusicarchive.org/music/Area_C/Thee_Haunted_Cobblestone_Sunset_Concert_Series_7/Track_02_1_1896
190,122,Root,http://freemusicarchive.org/music/Borful_Tang/Root/,90,Borful Tang,http://freemusicarchive.org/music/Borful_Tang/,http://www.gigantesound.com/artist_borful.html,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,,,,11/26/2008 01:57:19 AM,7/05/2005,1,5:44,,,2,music/WFMU/Borful_Tang/Root/Borful_Tang_-_01_-_Borful_Tang_Loves_Nomeansno.mp3,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",https://freemusicarchive.org/file/images/albums/Borful_Tang_-_Root_-_2009113012020718.jpg,,0,1957,en,587,,1,,Borful Tang Loves Nomeansno,http://freemusicarchive.org/music/Borful_Tang/Root/Borful_Tang_Loves_Nomeansno
191,101,Wooden Lake Sexual Diner,http://freemusicarchive.org/music/Bird_Names/Wooden_Lake_Sexual_Diner/,80,Bird Names,http://freemusicarchive.org/music/Bird_Names/,http://northern-spy.com/artists/bird-names/,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],256000,0,,,,11/26/2008 01:50:25 AM,8/26/2006,1,3:34,,,3,music/WFMU/Bird_Names/Wooden_Lake_Sexual_Diner/Bird_Names_-_05_-_Smoovebiz.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}]",https://freemusicarchive.org/file/images/albums/Bird_Names_-_Wooden_Lake_Sexual_Diner_-_2009113011942440.jpg,,0,875,en,594,,5,,Smoovebiz,http://freemusicarchive.org/music/Bird_Names/Wooden_Lake_Sexual_Diner/Smoovebiz
192,4,Niris,http://freemusicarchive.org/music/Chris_and_Nicky_Andrews/Niris/,4,Nicky Cook,http://freemusicarchive.org/music/Chris_and_Nicky_Andrews/,,http://i.creativecommons.org/l/by-nc-nd/3.0/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,[],256000,0,,,,11/26/2008 01:49:56 AM,1/01/2008,1,3:25,,,0,music/WFMU/Nicky_Cook__Chris_Andrews/Niris/Nicky_Cook__Chris_Andrews_-_09_-_Light_of_Light.mp3,"[{'genre_id': '76', 'genre_title': 'Experimental Pop', 'genre_url': 'http://freemusicarchive.org/genre/Experimental_Pop/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",https://freemusicarchive.org/file/images/albums/Chris_and_Nicky_Andrews_-_Niris_-_2009113012134556.jpg,,0,247,en,173,,9,,Light of Light,http://freemusicarchive.org/music/Chris_and_Nicky_Andrews/Niris/Light_of_Light
193,67,Two Gong/Wire Pieces,http://freemusicarchive.org/music/Andy_Hayleck/Two_GongWire_Pieces/,58,Andy Hayleck,http://freemusicarchive.org/music/Andy_Hayleck/,http://www.ehserecords.com/ehse006.html,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],287639,0,,,,11/26/2008 01:44:34 AM,1/01/2006,1,16:28,Radio-Safe,,1,music/WFMU/Andy_Hayleck/Two_GongWire_Pieces/Andy_Hayleck_-_02_-_Outside_the_window_bees_buzzed.mp3,"[{'genre_id': '1', 'genre_title': 'Avant-Garde', 'genre_url': 'http://freemusicarchive.org/genre/Avant-Garde/'}]",https://freemusicarchive.org/file/images/albums/Andy_Hayleck_-_Two_GongWire_Pieces_-_2009113011822661.jpg,,0,1103,en,453,,2,,Outside the window bees buzzed...,http://freemusicarchive.org/music/Andy_Hayleck/Two_GongWire_Pieces/Outside_the_window_bees_buzzed
194,84,Blue Piano,http://freemusicarchive.org/music/Ed_Askew/Blue_Piano/,127,Ed Askew,http://freemusicarchive.org/music/Ed_Askew/,http://www.facebook.com/ecaskew?v=feed ,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,,,,11/26/2008 01:46:54 AM,,1,4:09,,,1,music/WFMU/Ed_Askew/Blue_Piano/Ed_Askew_-_02_-_Castle_Of_Stars.mp3,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}]",https://freemusicarchive.org/file/images/albums/Ed_Askew_-_Blue_Piano_-_2009113012359847.jpg,,0,1758,en,945,,2,,Castle Of Stars,http://freemusicarchive.org/music/Ed_Askew/Blue_Piano/Castle_Of_Stars
195,85,What I Know,http://freemusicarchive.org/music/Ed_Askew/What_I_Know/,127,Ed Askew,http://freemusicarchive.org/music/Ed_Askew/,http://www.facebook.com/ecaskew?v=feed ,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,,,,11/26/2008 01:47:41 AM,11/26/2008,1,4:04,,,0,music/WFMU/Ed_Askew/What_I_Know/Ed_Askew_-_09_-_What_Crow_Saw.mp3,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}]",https://freemusicarchive.org/file/images/artists/Ed_Askew_-_2009113014737405.jpg,,0,556,en,69,,9,,What Crow Saw,http://freemusicarchive.org/music/Ed_Askew/What_I_Know/What_Crow_Saw
196,84,Blue Piano,http://freemusicarchive.org/music/Ed_Askew/Blue_Piano/,127,Ed Askew,http://freemusicarchive.org/music/Ed_Askew/,http://www.facebook.com/ecaskew?v=feed ,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,,,,11/26/2008 01:48:00 AM,,1,4:07,,,3,music/WFMU/Ed_Askew/Blue_Piano/Ed_Askew_-_14_-_In_America.mp3,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}]",https://freemusicarchive.org/file/images/albums/Ed_Askew_-_Blue_Piano_-_2009113012359847.jpg,,0,16106,en,1714,,14,,In America,http://freemusicarchive.org/music/Ed_Askew/Blue_Piano/In_America
197,135,Vast and Sad,http://freemusicarchive.org/music/Celesteville/Vast_and_Sad/,98,Celesteville,http://freemusicarchive.org/music/Celesteville/,http://www.tapemountain.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],160000,0,,,,11/26/2008 02:02:06 AM,11/26/2008,1,0:58,,,0,music/WFMU/Celesteville/Vast_and_Sad/Celesteville_-_04_-_Appear_to_Be_Kelly_Haus.mp3,"[{'genre_id': '25', 'genre_title': 'Punk', 'genre_url': 'http://freemusicarchive.org/genre/Punk/'}, {'genre_id': '27', 'genre_title': 'Lo-Fi', 'genre_url': 'http://freemusicarchive.org/genre/Lo-fi/'}]",https://freemusicarchive.org/file/images/albums/Celesteville_-_Vast_and_Sad_-_2009113012111703.jpg,,0,678,en,149,,4,,Appear to Be (Kelly Haus),http://freemusicarchive.org/music/Celesteville/Vast_and_Sad/Appear_to_Be_Kelly_Haus
198,108,Green Collection,http://freemusicarchive.org/music/Blah_Blah_Blah/Green_Collection/,84,Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/,http://sirhcswerdna.wix.com/chris-andrews#!blah-blah-blah/cbff,http://i.creativecommons.org/l/by-nc-nd/2.0/uk/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,http://creativecommons.org/licenses/by-nc-nd/2.0/uk/,[],256000,0,,,,11/26/2008 01:53:12 AM,9/01/2007,1,2:36,,,0,music/WFMU/Blah_Blah_Blah/Green_Collection/Blah_Blah_Blah_-_10_-_Complete_Shakespeare.mp3,"[{'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",https://freemusicarchive.org/file/images/albums/Blah_Blah_Blah_-_Green_Collection_-_2009113011951877.jpg,,0,422,en,325,,10,,Complete Shakespeare,http://freemusicarchive.org/music/Blah_Blah_Blah/Green_Collection/Complete_Shakespeare
199,126,Over In A Big Way,http://freemusicarchive.org/music/BronhardGoingPublic/Over_In_A_Big_Way/,92,Bronhard/Going/Public,http://freemusicarchive.org/music/BronhardGoingPublic/,http://www.ortolanpublishing.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,Walter Bronhard + Dylan Going + Dave Public,,,11/26/2008 02:00:41 AM,11/26/2008,1,3:40,,,0,music/WFMU/BronhardGoingPublic/Over_In_A_Big_Way/BronhardGoingPublic_-_11_-_Excuses.mp3,"[{'genre_id': '4', 'genre_title': 'Jazz', 'genre_url': 'http://freemusicarchive.org/genre/Jazz/'}, {'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}, {'genre_id': '38', 'genre_title': 'Experimental', 'genre_url': 'http://freemusicarchive.org/genre/Experimental/'}]",https://freemusicarchive.org/file/images/albums/BronhardGoingPublic_-_Over_In_A_Big_Way_-_2009113012036632.jpg,,0,1121,en,195,,11,,Excuses,http://freemusicarchive.org/music/BronhardGoingPublic/Over_In_A_Big_Way/Excuses
200,126,Over In A Big Way,http://freemusicarchive.org/music/BronhardGoingPublic/Over_In_A_Big_Way/,92,Bronhard/Going/Public,http://freemusicarchive.org/music/BronhardGoingPublic/,http://www.ortolanpublishing.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-NonCommercial-ShareAlike 3.0 International,http://creativecommons.org/licenses/by-nc-sa/3.0/,[],256000,0,Walter Bronhard + Dylan Going + Dave Public,,,11/26/2008 02:00:46 AM,11/26/2008,1,0:42,,,1,music/WFMU/BronhardGoingPublic/Over_In_A_Big_Way/BronhardGoingPublic_-_13_-_Casualist_Conformativity.mp3,"[{'genre_id': '4', 'genre_title': 'Jazz', 'genre_url': 'http://freemusicarchive.org/genre/Jazz/'}, {'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}, {'genre_id': '38', 'genre_title': 'Experimental', 'genre_url': 'http://freemusicarchive.org/genre/Experimental/'}]",https://freemusicarchive.org/file/images/albums/BronhardGoingPublic_-_Over_In_A_Big_Way_-_2009113012036632.jpg,,0,1491,en,341,,13,,Casualist Conformativity,http://freemusicarchive.org/music/BronhardGoingPublic/Over_In_A_Big_Way/Casualist_Conformativity
201,108,Green Collection,http://freemusicarchive.org/music/Blah_Blah_Blah/Green_Collection/,84,Blah Blah Blah,http://freemusicarchive.org/music/Blah_Blah_Blah/,http://sirhcswerdna.wix.com/chris-andrews#!blah-blah-blah/cbff,http://i.creativecommons.org/l/by-nc-nd/2.0/uk/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,http://creativecommons.org/licenses/by-nc-nd/2.0/uk/,[],256000,0,,,,11/26/2008 01:53:46 AM,9/01/2007,1,3:34,,,0,music/WFMU/Blah_Blah_Blah/Green_Collection/Blah_Blah_Blah_-_19_-_Weatherman.mp3,"[{'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",https://freemusicarchive.org/file/images/albums/Blah_Blah_Blah_-_Green_Collection_-_2009113011951877.jpg,,0,187,en,105,,19,,Weatherman,http://freemusicarchive.org/music/Blah_Blah_Blah/Green_Collection/Weatherman
202,60,Every Man For Himself,http://freemusicarchive.org/music/Alec_K_Redfearn_and_the_Eyesores/Every_Man_For_Himself/,54,Alec K. Redfearn & the Eyesores,http://freemusicarchive.org/music/Alec_K_Redfearn_and_the_Eyesores/,http://www.aleckredfearn.com,http://i.creativecommons.org/l/by-nc-nd/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-nd.png,6,Attribution-Noncommercial-No Derivative Works 3.0 United States,http://creativecommons.org/licenses/by-nc-nd/3.0/us/,[],128000,0,,,,11/26/2008 01:44:10 AM,11/26/2008,1,3:02,,,1,music/WFMU/Alec_K_Redfearn_and_the_Eyesores/Every_Man_For_Himself/Alec_K_Redfearn_and_the_Eyesores_-_04_-_Ohio.mp3,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}]",https://freemusicarchive.org/file/images/albums/Alec_K_Redfearn_and_the_Eyesores_-_Every_Man_For_Himself_-_2009113011759189.jpg,,0,839,en,725,,4,,Ohio,http://freemusicarchive.org/music/Alec_K_Redfearn_and_the_Eyesores/Every_Man_For_Himself/Ohio
